"Rebeca", "Martins", "RebecaAraujoMartins@fleckens.hu", "7/31/1979", "F", "A+", "Rua Doutor José Gadelha 1563", "Sousa", "PB", "58803-170","69700525597", "956"
"Beatriz", "Barbosa", "BeatrizAlvesBarbosa@gustr.com", "2/14/1980", "F", "O+", "Rua Adalgisa Soares 1734", "Gravatá", "PE", "55645-090","62235146384", "895"
"Leonor", "Martins", "LeonorCavalcantiMartins@fleckens.hu", "9/15/1983", "F", "A+", "Servidão João Miranda 209", "Florianópolis", "SC", "88054-615","86187040678", "145"
"Isabela", "Melo", "IsabelaRodriguesMelo@einrot.com@g.com", "6/11/1985", "F", "A+", "Rua Otávio Vilela 1630", "São Gonçalo", "RJ", "24460-430","46829914183", "91"
"Diogo", "Almeida", "DiogoSilvaAlmeida@einrot.com", "4/28/1981", "M", "A+", "Rua H 153", "Fortaleza", "CE", "60761-295","91774791730", "389"
"Melissa", "Fernandes", "MelissaCunhaFernandes@jourrapide.com", "11/3/1979", "F", "B+", "Rua Pelotas 619", "São Paulo", "SP", "04012-002","40465227392", "91"
"Raissa", "Araujo", "RaissaDiasAraujo@dayrep.com", "6/7/1974", "F", "B+", "Rua M 386", "Várzea Grande", "MT", "78140-505","41658782780", "389"
"Murilo", "Goncalves", "MuriloSouzaGoncalves@dayrep.com", "4/11/1964", "M", "A+", "Rua Doutor Paulo Hecker 738", "Porto Alegre", "RS", "90245-170","06652771802", "389"
"Luís", "Souza", "LuisCavalcantiSouza@fleckens.hu", "7/29/1968", "M", "O+", "Rua Tucunas 1421", "Lins", "SP", "16400-365","79678167220", "45"
"Luan", "Dias", "LuanPereiraDias@superrito.com", "11/3/1967", "M", "A+", "Rua Antônio Menegazzo 1334", "Apucarana", "PR", "86802-020","61240711344", "98"
"Luís", "Azevedo", "LuisMartinsAzevedo@jourrapide.com", "2/16/1933", "M", "B+", "Rua Falet 1936", "Rio de Janeiro", "RJ", "20241-360","41935959603", "956"
"Emilly", "Cavalcanti", "EmillyPintoCavalcanti@dayrep.com", "1/22/1950", "F", "B+", "Rua Nove 370", "Divinópolis", "MG", "35502-201","89721888591", "145"
"Vitór", "Fernandes", "VitorMartinsFernandes@dayrep.com", "12/24/1985", "M", "B+", "Rua Primavera 1450", "Rio de Janeiro", "RJ", "23094-390","12998706606", "956"
"Otávio", "Gomes", "OtavioPereiraGomes@dayrep.com", "8/17/1934", "M", "B+", "Vila Honorina 1222", "Salvador", "BA", "40391-186","99606916162", "112"
"Daniel", "Barbosa", "DanielCarvalhoBarbosa@jourrapide.com", "3/13/1948", "M", "O+", "Rua Itatinga 1405", "Santo André", "SP", "09161-420","00880141263", "98"
"Yasmin", "Silva", "YasminPereiraSilva@gustr.com", "10/27/1940", "F", "B+", "1ª Travessa Vitoriano Borba 1833", "Caruaru", "PE", "55012-001","03286122866", "122"
"Sarah", "Sousa", "SarahSilvaSousa@superrito.com", "12/16/1961", "F", "O+", "Rua Antônio Bertazzi 948", "Pirassununga", "SP", "13633-368","56735283104", "98"
"Clara", "Santos", "ClaraOliveiraSantos@cuvox.de", "1/6/1978", "F", "O+", "Rua Dom Lúcio Antunes 1410", "Belo Horizonte", "MG", "30535-630","76654245890", "895"
"Matilde", "Pinto", "MatildeBarrosPinto@einrot.com", "10/17/1989", "F", "A+", "Praça Delegado Carlos Armando Gadret 1803", "Porto Alegre", "RS", "90040-230","58853780371", "986"
"José", "Costa", "JoseAlvesCosta@gustr.com", "12/1/1985", "M", "A+", "Rua Alan Kardec Xavier de Pontes 225", "Votorantim", "SP", "18111-170","23039070983", "323"
"Tiago", "Pinto", "TiagoAzevedoPinto@rhyta.com", "1/25/1966", "M", "AB+", "Rua Dionísio Cerqueira 1390", "Chapecó", "SC", "89809-530","93868163000", "956"
"Arthur", "Rodrigues", "ArthurAraujoRodrigues@jourrapide.com", "10/30/1976", "M", "A+", "Beco da Chácara 1977", "Belford Roxo", "RJ", "26193-550","84155705540", "345"
"Otávio", "Correia", "OtavioCastroCorreia@teleworm.us", "8/24/1954", "M", "A+", "Rua Mário Clivatti 1440", "Londrina", "PR", "86083-280","73247741801", "122"
"Luiz", "Rocha", "LuizAlmeidaRocha@teleworm.us", "6/18/1961", "M", "A+", "Rua Antônio Pereira de Camargo 1379", "Sumaré", "SP", "13170-030","36836744077", "112"
"Julian", "Castro", "JulianSousaCastro@superrito.com", "6/21/2003", "M", "O-", "Rua 7 1278", "Manaus", "AM", "69049-410","11817204009", "956"
"Diego", "Sousa", "DiegoCorreiaSousa@fleckens.hu", "2/14/1951", "M", "B+", "Rua São Judas Tadeu 909", "Teresina", "PI", "64020-630","36592240814", "389"
"Eduardo", "Cunha", "EduardoGoncalvesCunha@superrito.com", "5/13/1994", "M", "A+", "Rua Flórida 1699", "Coronel Fabriciano", "MG", "35170-178","73625190010", "145"
"Isabella", "Correia", "IsabellaCastroCorreia@rhyta.com", "12/2/1955", "F", "B+", "Rua Barra da Guabiraba 453", "Recife", "PE", "52120-511","83765113433", "323"
"Mateus", "Melo", "MateusPereiraMelo@armyspy.com", "10/4/1995", "M", "B+", "Rua Olindina 1001", "Rio de Janeiro", "RJ", "23585-340","31707231621", "323"
"Rebeca", "Cunha", "RebecaFernandesCunha@superrito.com", "5/19/2001", "F", "B-", "Rua Itaquera 624", "Sete Lagoas", "MG", "35700-522","85754100167", "956"
"Sofia", "Cunha", "SofiaCastroCunha@armyspy.com", "10/24/1939", "F", "O+", "Rua João Maria Djazi 938", "São José dos Pinhais", "PR", "83075-290","88559428593", "122"
"Mariana", "Castro", "MarianaAzevedoCastro@jourrapide.com", "4/9/2004", "F", "O-", "Rua Professor Miguel Russiano 1679", "São Paulo", "SP", "03502-030","26676664704", "231"
"Ana", "Almeida", "AnaDiasAlmeida@jourrapide.com", "2/14/1983", "F", "AB+", "Rua C 1308", "Rio de Janeiro", "RJ", "23068-160","36685615672", "895"
"Murilo", "Araujo", "MuriloAzevedoAraujo@teleworm.us", "1/23/1949", "M", "O+", "Praça Antônio Luiz Rodrigues 1390", "Campinas", "SP", "13023-170","94129386328", "98"
"Matilde", "Silva", "MatildeMartinsSilva@superrito.com", "7/17/1985", "F", "O+", "Praça Jordelina Miranda Cachoeira 1382", "São João de Meriti", "RJ", "25560-711","99139690695", "91"
"Ryan", "Almeida", "RyanRodriguesAlmeida@teleworm.us", "10/25/1999", "M", "B-", "Rua Guaraci 35", "Jaboatão dos Guararapes", "PE", "54490-150","46247563396", "231"
"Thiago", "Pinto", "ThiagoCavalcantiPinto@superrito.com", "4/29/1947", "M", "A+", "Avenida Getúlio Vargas 1919", "Petrópolis", "RJ", "25651-075","67460321087", "345"
"Júlia", "Correia", "JuliaPintoCorreia@fleckens.hu", "12/27/1957", "F", "O+", "Avenida das Laranjeiras 220", "Santa Maria", "RS", "97035-420","65438517673", "145"
"Júlia", "Barbosa", "JuliaPereiraBarbosa@cuvox.de", "4/4/1985", "F", "B+", "Rua Buriti 1967", "Maringá", "PR", "87047-320","11578360200", "91"
"Julian", "Dias", "JulianBarrosDias@fleckens.hu", "7/15/1949", "M", "A+", "Quadra 912 Sul Via de Pedestre 3 1741", "Palmas", "TO", "77023-478","10807389080", "956"
"Luan", "Correia", "LuanRibeiroCorreia@rhyta.com", "3/4/2002", "M", "A+", "Rua Carvalho Mota 1297", "Fortaleza", "CE", "60450-630","74983051350", "145"
"Ryan", "Carvalho", "RyanMeloCarvalho@fleckens.hu", "2/3/1986", "M", "O+", "Rua Padre Oliveira Rolim 1689", "São Carlos", "SP", "13562-220","88995729848", "112"
"Caio", "Ferreira", "CaioMartinsFerreira@teleworm.us", "10/15/1954", "M", "O+", "Rua Abolição 1740", "Santo André", "SP", "09210-180","29939582838", "956"
"Luana", "Oliveira", "LuanaPereiraOliveira@teleworm.us", "12/14/1966", "F", "A-", "Rua Santa Clara 123", "Cariacica", "ES", "29153-370","33879054754", "986"
"Maria", "Gomes", "MariaMartinsGomes@teleworm.us", "7/18/1944", "F", "B+", "Rua Tupiniquins 1511", "Nova Iguaçu", "RJ", "26285-631","75311165960", "122"
"Caio", "Correia", "CaioPereiraCorreia@einrot.com", "8/1/1953", "M", "O+", "Avenida Trinta e Um de Março 990", "Piracicaba", "SP", "13424-300","76905067393", "323"
"Tiago", "Melo", "TiagoSantosMelo@armyspy.com", "3/21/1945", "M", "B+", "Rua Antônio Lodi 907", "Pirassununga", "SP", "13636-131","04978714400", "895"
"Emily", "Cunha", "EmilyCarvalhoCunha@jourrapide.com", "3/29/1945", "F", "O+", "Rua São José 852", "Contagem", "MG", "32371-400","80437032647", "986"
"Kai", "Goncalves", "KaiSousaGoncalves@armyspy.com", "9/14/1974", "M", "O+", "Passagem Brasília 59", "Belém", "PA", "66050-580","96424630678", "231"
"Emily", "Souza", "EmilyMeloSouza@armyspy.com", "2/9/1987", "F", "O+", "Travessa Fortunato Fávero 1593", "Ribeirão Preto", "SP", "14055-349","70101507020", "345"
"Diego", "Cavalcanti", "DiegoMartinsCavalcanti@dayrep.com", "8/16/1981", "M", "O+", "Rua 5 C 25", "Manaus", "AM", "69075-767","29178789753", "389"
"Tiago", "Castro", "TiagoFernandesCastro@superrito.com", "12/25/1956", "M", "O+", "Travessa João Gonçalves Tourinho 327", "Salvador", "BA", "41950-570","44859394488", "45"
"Victor", "Melo", "VictorAzevedoMelo@rhyta.com", "6/8/1953", "M", "O+", "Rua Lopes de Camargo 811", "São Bernardo do Campo", "SP", "09892-050","78502550624", "98"
"Gabrielly", "Dias", "GabriellyCostaDias@dayrep.com", "4/3/1972", "F", "A+", "Avenida das Palmeiras 867", "Uberaba", "MG", "38066-110","49179131956", "145"
"Martim", "Cardoso", "MartimSantosCardoso@superrito.com", "2/13/1978", "M", "B+", "Rua das Américas 1045", "Alegrete", "RS", "97544-030","05860622465", "956"
"Isabella", "Alves", "IsabellaBarrosAlves@jourrapide.com", "8/25/1950", "F", "B+", "Rua 1 1369", "Formosa", "GO", "73803-215","77282140715", "956"
"Kauê", "Ribeiro", "KaueSouzaRibeiro@einrot.com", "1/7/1946", "M", "AB+", "Rua Dona Filo 767", "Fortaleza", "CE", "60330-060","61934189030", "231"
"João", "Araujo", "JoaoSousaAraujo@fleckens.hu", "7/19/2002", "M", "O+", "Rua Andorinha 1415", "Indaiatuba", "SP", "13333-250","08222665444", "98"
"José", "Cavalcanti", "JoseAzevedoCavalcanti@einrot.com", "10/26/1975", "M", "A+", "Rua Santos Dumont 625", "Eunápolis", "BA", "45822-390","65304620232", "145"
"Samuel", "Goncalves", "SamuelPereiraGoncalves@cuvox.de", "6/19/1957", "M", "B+", "Rua Topázio 104", "São Bernardo do Campo", "SP", "09841-480","43328971297", "986"
"Miguel", "Cavalcanti", "MiguelCardosoCavalcanti@teleworm.us", "8/4/2002", "M", "B+", "Rua Paraguai 1809", "Anápolis", "GO", "75075-620","95192777658", "45"
"Leila", "Rodrigues", "LeilaGomesRodrigues@teleworm.us", "8/17/1945", "F", "A+", "Rua Parapuã 1455", "Lençóis Paulista", "SP", "18682-342","29309307218", "45"
"Ryan", "Azevedo", "RyanAlvesAzevedo@armyspy.com", "4/16/1954", "M", "B+", "Rua Treviso 1827", "Cambé", "PR", "86186-180","15580125240", "231"
"Isabela", "Pereira", "IsabelaCavalcantiPereira@gustr.com@g.com", "5/12/1997", "F", "A-", "Rua João Bueno 1695", "Colombo", "PR", "83412-350","50306266385", "895"
"Luís", "Santos", "LuisCardosoSantos@fleckens.hu", "6/11/1934", "M", "A+", "Rua João Ferreira Lima 795", "Fortaleza", "CE", "60743-530","50379941287", "986"
"Mariana", "Ferreira", "MarianaGomesFerreira@superrito.com", "11/18/1947", "F", "O+", "Avenida José Florêncio Filho 1654", "Caruaru", "PE", "55014-837","38258564617", "345"
"Vitória", "Gomes", "VitoriaAraujoGomes@einrot.com", "5/1/1947", "F", "O+", "Rua Arlindo Bettio 956", "Ourinhos", "SP", "19911-460","88860924154", "122"
"Victor", "Ferreira", "VictorCavalcantiFerreira@fleckens.hu", "11/6/1978", "M", "B+", "Quadra QI 07 Bloco B 930", "Guará", "DF", "71020-626","12640657879", "91"
"Igor", "Barros", "IgorCostaBarros@fleckens.hu", "11/14/1960", "M", "O+", "Avenida Alvina Fernandes Gameiro 1086", "Teresina", "PI", "64057-030","15312281867", "956"
"Ágatha", "Dias", "AgathaMeloDias@superrito.com", "10/4/1952", "F", "B+", "Praça Capitão Armando 19", "Anápolis", "GO", "75140-490","12678716368", "389"
"Cauã", "Castro", "CauaRodriguesCastro@einrot.com", "5/8/1985", "M", "A+", "Rua Adelino Dellabela 685", "Cachoeiro de Itapemirim", "ES", "29312-211","15433095851", "389"
"Fernanda", "Carvalho", "FernandaMartinsCarvalho@fleckens.hu", "4/17/1989", "F", "O-", "Avenida Contorno 120", "Goiânia", "GO", "74055-140","70339168501", "122"
"Mateus", "Gomes", "MateusBarbosaGomes@dayrep.com", "4/2/1983", "M", "B+", "Avenida Hermógenes Rella 1061", "Itatiba", "SP", "13255-400","01567661408", "895"
"Clara", "Rocha", "ClaraCorreiaRocha@armyspy.com", "8/26/1975", "F", "A+", "Rua Maria das Graças Batista de Oliveira 1547", "Franca", "SP", "14402-338","82236427603", "98"
"Lucas", "Ferreira", "LucasDiasFerreira@einrot.com", "6/9/1997", "M", "A+", "Rua Coronel Domingos Ortiz 1075", "Franco da Rocha", "SP", "07851-040","32845788703", "231"
"Kauê", "Castro", "KaueRochaCastro@einrot.com", "4/28/1968", "M", "O+", "Rua Tavares 1670", "Viamão", "RS", "94440-285","41382013604", "231"
"Isabela", "Carvalho", "IsabelaCavalcantiCarvalho@superrito.com@g.com", "5/25/1942", "F", "B+", "Avenida Homero Batista 1866", "Rio de Janeiro", "RJ", "21235-580","36384215462", "323"
"João", "Castro", "JoaoCavalcantiCastro@superrito.com", "11/17/1988", "M", "AB+", "Travessa Ubaitada 174", "Fortaleza", "CE", "60812-252","47220841006", "986"
"Leonardo", "Rocha", "LeonardoRodriguesRocha@teleworm.us", "7/16/1965", "M", "O+", "Rua Copenhague 985", "Avaré", "SP", "18708-500","80918117640", "112"
"Isabelle", "Fernandes", "IsabelleCavalcantiFernandes@superrito.com", "1/18/1973", "F", "B+", "Vila Santo Antônio 1428", "Caucaia", "CE", "61642-090","27952406612", "122"
"Fernanda", "Araujo", "FernandaRibeiroAraujo@armyspy.com", "12/21/1956", "F", "O+", "Rua Ylídio Figueiredo 310", "São Paulo", "SP", "05204-020","72215383879", "45"
"Lara", "Carvalho", "LaraSousaCarvalho@einrot.com", "6/9/1998", "F", "O+", "2ª Travessa Vilela 765", "Natal", "RN", "59035-148","66618097100", "45"
"Lucas", "Castro", "LucasDiasCastro@superrito.com", "12/3/1959", "M", "B+", "Rua Paulo Rogério de Andrade Lima 1843", "Recife", "PE", "52121-310","96432975190", "112"
"Tiago", "Alves", "TiagoRodriguesAlves@teleworm.us", "3/30/1955", "M", "A+", "Rua Peru 1319", "Indaiatuba", "SP", "13338-340","51813798427", "389"
"Diego", "Rocha", "DiegoGoncalvesRocha@superrito.com", "1/6/1968", "M", "AB+", "Servidão Geraldo Monteiro da Silva 816", "Petrópolis", "RJ", "25710-271","60125620713", "45"
"Antônio", "Pereira", "AntonioCarvalhoPereira@gustr.com", "6/11/1977", "M", "A+", "Travessa Macaé 1089", "Belém", "PA", "66843-070","73402632250", "986"
"Lavinia", "Lima", "LaviniaOliveiraLima@gustr.com", "9/29/1938", "F", "A+", "Rua Beija-Flor 1923", "Manaus", "AMF", "69084-124","23470587892", "345"
"Sophia", "Sousa", "SophiaSouzaSousa@teleworm.us", "12/3/1991", "F", "O+", "Rua Antônio Fernandes Pinheiro 332", "São Paulo", "SP", "02941-000","01234288230", "956"
"Nicole", "Silva", "NicoleSousaSilva@einrot.com", "4/4/1951", "F", "O+", "Rua Lagosta 1398", "Itapecerica da Serra", "SP", "06872-410","72565649967", "389"
"Vinicius", "Ferreira", "ViniciusAraujoFerreira@teleworm.us", "3/20/2004", "M", "A+", "Rua Reynaldo Manzke 803", "Blumenau", "SC", "89015-194","50471260720", "45"
"Vinicius", "Fernandes", "ViniciusSouzaFernandes@jourrapide.com", "7/3/1976", "M", "A+", "Rua Dez 661", "Hortolândia", "SP", "13183-222","97561696302", "986"
"Carla", "Azevedo", "CarlaAlvesAzevedo@dayrep.com", "7/5/1986", "F", "AB+", "Rua Venâncio Aires 921", "São Leopoldo", "RS", "93044-450","96066740881", "895"
"Isabelle", "Alves", "IsabelleMartinsAlves@superrito.com", "2/8/1965", "F", "A+", "Rua Quinze de Outubro 1246", "Umuarama", "PR", "87506-600","92677380978", "323"
"Melissa", "Correia", "MelissaDiasCorreia@cuvox.de", "11/3/1971", "F", "A+", "Rua Botafogo 1274", "Embu", "SP", "06826-245","86583559188", "956"
"Livia", "Pinto", "LiviaPereiraPinto@rhyta.com", "6/6/1972", "F", "O+", "3ª Travessa das Américas 1419", "Feira de Santana", "BA", "44070-660","78521502761", "895"
"João", "Cavalcanti", "JoaoCastroCavalcanti@einrot.com", "10/1/1987", "M", "B+", "Rua Ferdinando Salero 1518", "Ribeirão Pires", "SP", "09424-190","68644227648", "895"
"Tomás", "Gomes", "TomasLimaGomes@cuvox.de", "4/20/1988", "M", "B+", "Rua Jorge Luiz dos Santos 1441", "Jundiaí", "SP", "13212-711","62619446368", "345"
"Laura", "Cunha", "LauraRochaCunha@fleckens.hu", "6/23/2002", "F", "O-", "Rua Valentim Bilatto 782", "Limeira", "SP", "13482-229","61903153212", "895"
"Victor", "Cavalcanti", "VictorRochaCavalcanti@dayrep.com", "10/31/1953", "M", "O+", "Avenida Região Nordeste 959", "Serra", "ES", "29167-200","77204230469", "231"
"Julian", "Alves", "JulianBarrosAlves@jourrapide.com", "9/21/1935", "M", "A+", "Rua 9 1948", "Formosa", "GO", "73808-330","95077643210", "956"
"Kauã", "Fernandes", "KauaGoncalvesFernandes@teleworm.us", "12/11/1963", "M", "A+", "Alameda Albânia 1585", "Bragança Paulista", "SP", "12916-130","35641477303", "389"
"Thiago", "Sousa", "ThiagoOliveiraSousa@cuvox.de", "3/3/1995", "M", "O+", "Rua Presidente Costa e Silva 1258", "Caxias do Sul", "RS", "95095-555","55208630087", "122"
"Otávio", "Gomes", "OtavioAlvesGomes@superrito.com", "5/23/1987", "M", "B+", "Rua Benedito Marcondes do Amaral 1126", "Lages", "SC", "88508-310","17699397843", "956"
"Laura", "Araujo", "LauraCostaAraujo@rhyta.com", "3/7/2001", "F", "B+", "Rua Breno Gonçalves 543", "Porto Alegre", "RS", "91540-520","23141976821", "895"
"Sarah", "Correia", "SarahRibeiroCorreia@einrot.com", "5/6/1941", "F", "A+", "Rua Placidina 836", "Belo Horizonte", "MG", "31030-450","12466180952", "98"
"Julia", "Souza", "JuliaAraujoSouza@gustr.com", "2/20/1938", "F", "AB+", "Avenida Lineu Machado 563", "Fortaleza", "CE", "60520-100","27002867068", "91"
"Matheus", "Pinto", "MatheusAlmeidaPinto@armyspy.com", "6/18/1984", "M", "O+", "Viela Aguaí 280", "Guarulhos", "SP", "07081-071","57653324800", "986"
"Emily", "Pinto", "EmilyPereiraPinto@jourrapide.com", "2/11/1990", "F", "O+", "Rua Doutor Sobral Pinto 600", "Rio de Janeiro", "RJ", "21011-720","87548317506", "895"
"Estevan", "Sousa", "EstevanRochaSousa@fleckens.hu", "4/2/2001", "M", "O+", "Rua Vinte Dois 760", "Bebedouro", "SP", "14711-550","33894557281", "98"
"Julieta", "Souza", "JulietaCavalcantiSouza@fleckens.hu", "1/16/1995", "F", "O-", "Rua 62 1266", "Araguaína", "TO", "77815-020","19062360386", "895"
"Caio", "Cardoso", "CaioSousaCardoso@dayrep.com", "12/24/1964", "M", "B+", "Travessa Vinte e Três de Março 1902", "Fortaleza", "CE", "60512-040","99133330409", "45"
"Evelyn", "Dias", "EvelynCunhaDias@fleckens.hu", "9/16/1964", "F", "O+", "Rua Capistrano de Abreu 1749", "Porto Alegre", "RS", "91710-090","63118567511", "345"
"Vitor", "Melo", "VitorCavalcantiMelo@gustr.com", "2/2/1958", "M", "O+", "Rua Onze 1040", "Varginha", "MG", "37036-230","43135467074", "389"
"Enzo", "Souza", "EnzoRochaSouza@armyspy.com", "1/9/1940", "M", "B+", "Rua Vnl 38 1340", "São José dos Campos", "SP", "12229-060","88681539205", "231"
"Kauã", "Correia", "KauaSantosCorreia@rhyta.com", "5/13/1996", "M", "O+", "Rua Marcelo Saraiva Braga 1087", "Bauru", "SP", "17047-500","22287671315", "45"
"Rodrigo", "Dias", "RodrigoAzevedoDias@fleckens.hu", "9/27/1991", "M", "B+", "Rua Louro-Rosa 1518", "São Paulo", "SP", "08141-670","73192286024", "91"
"Beatriz", "Rocha", "BeatrizCarvalhoRocha@rhyta.com", "12/11/1932", "F", "B+", "Rua Serra do Corumbá 1207", "Londrina", "PR", "86065-060","49739253148", "956"
"Anna", "Goncalves", "AnnaBarbosaGoncalves@rhyta.com", "4/12/1958", "F", "O+", "Residencial Buritis 262", "Porto Velho", "RO", "78909-591","87952621564", "389"
"Carla", "Ribeiro", "CarlaFerreiraRibeiro@superrito.com", "3/2/1958", "F", "O+", "Rua Natanael José da Silva 1313", "Garanhuns", "PE", "55294-030","36167472955", "45"
"Bruna", "Almeida", "BrunaBarrosAlmeida@rhyta.com", "2/27/1951", "F", "O+", "Rua Alvilândia 1330", "Itaquaquecetuba", "SP", "08588-550","12199532100", "389"
"Brenda", "Azevedo", "BrendaGoncalvesAzevedo@jourrapide.com", "10/15/1950", "F", "O-", "Rua Guaicurus 499", "Mogi-Guaçu", "SP", "13845-395","86822788476", "323"
"Rafael", "Oliveira", "RafaelFerreiraOliveira@jourrapide.com", "8/7/1944", "M", "B+", "Rua Wilberto Mendes de Pontes 288", "João Pessoa", "PB", "58064-530","49783688200", "895"
"Luiz", "Melo", "LuizRodriguesMelo@cuvox.de", "12/24/1980", "M", "O+", "Rua Quatro 959", "Belford Roxo", "RJ", "26140-570","32006443704", "345"
"André", "Carvalho", "AndreCunhaCarvalho@rhyta.com", "12/13/1992", "M", "B+", "Quadra QSF AE 248", "Taguatinga", "DF", "72025-500","71091886636", "389"
"Carlos", "Dias", "CarlosAlvesDias@einrot.com", "11/3/1937", "M", "O+", "Avenida Abdias Neves 533", "Teresina", "PI", "64015-300","25120359051", "231"
"Alice", "Goncalves", "AliceBarrosGoncalves@fleckens.hu", "10/29/1946", "F", "O+", "Avenida Princesa Isabel 624", "Boa Vista", "RR", "69309-020","67227655393", "98"
"Emily", "Souza", "EmilyCavalcantiSouza@armyspy.com", "9/12/1957", "F", "B+", "Rua do Matoso 1760", "Rio de Janeiro", "RJ", "20270-132","56168059474", "45"
"Marina", "Pereira", "MarinaSouzaPereira@teleworm.us", "12/25/1940", "F", "O+", "Rua São Bento 522", "Porto Velho", "RO", "78913-780","00645033308", "895"
"Clara", "Almeida", "ClaraGoncalvesAlmeida@rhyta.com", "7/6/1980", "F", "A+", "Rua E 27", "Cariacica", "ES", "29156-779","66813245767", "112"
"Giovana", "Cunha", "GiovanaAraujoCunha@cuvox.de", "1/21/1975", "F", "O+", "Rua Tuiuti 95", "Itabuna", "BA", "45601-630","73727927704", "122"
"Lavinia", "Gomes", "LaviniaMartinsGomes@einrot.com", "4/28/2003", "F", "A+", "Rua SC - 007 1675", "Brusque", "SCF", "88354-466","47262757121", "98"
"Maria", "Araujo", "MariaOliveiraAraujo@fleckens.hu", "10/19/1989", "F", "O+", "Rua Recife 466", "Ribeirão Pires", "SP", "09411-320","37185428114", "122"
"Kauê", "Melo", "KaueSouzaMelo@gustr.com", "9/3/1974", "M", "O-", "Rua Sete 1561", "Sumaré", "SP", "13176-106","22119039240", "112"
"Vitor", "Ribeiro", "VitorFernandesRibeiro@gustr.com", "10/13/1937", "M", "B-", "Avenida Franklin Delano Roosevelt 1208", "Maringá", "PR", "87035-090","57995962185", "323"
"Igor", "Ribeiro", "IgorAraujoRibeiro@armyspy.com", "7/19/1975", "M", "B+", "Rua Goitacazes 1573", "Duque de Caxias", "RJ", "25055-008","91987910281", "323"
"Guilherme", "Azevedo", "GuilhermeCardosoAzevedo@cuvox.de", "1/27/1990", "M", "A+", "Rua I 232", "Coronel Fabriciano", "MG", "35172-324","33889353193", "112"
"Sarah", "Rodrigues", "SarahSouzaRodrigues@gustr.com", "8/23/1991", "F", "O-", "Quadra Quadra 204 1666", "Recanto das Emas", "DF", "72610-400","33792937336", "323"
"Carolina", "Araujo", "CarolinaBarbosaAraujo@superrito.com", "11/25/1951", "F", "A+", "Rua Vasco Balboa 512", "Belo Horizonte", "MG", "30295-210","64839562156", "231"
"Sarah", "Gomes", "SarahFernandesGomes@gustr.com", "9/5/1940", "F", "AB+", "Rua Azevedo Sampaio 814", "Jacareí", "SP", "12307-730","52903075409", "145"
"Yasmin", "Araujo", "YasminSousaAraujo@einrot.com", "1/21/1972", "F", "B+", "Viela ED-1 794", "Jataí", "GO", "75801-451","36544495905", "231"
"Júlia", "Azevedo", "JuliaCostaAzevedo@superrito.com", "10/10/1940", "F", "O+", "Rua Professor Paulo Chaves 845", "Limeira", "SP", "13485-150","08472866653", "956"
"Guilherme", "Martins", "GuilhermeRodriguesMartins@einrot.com", "4/14/1976", "M", "O+", "Rua Ressaca 1130", "Itaquaquecetuba", "SP", "08580-310","68017571720", "323"
"Tiago", "Souza", "TiagoPereiraSouza@gustr.com", "5/2/1990", "M", "B+", "Rua 96 1018", "Manaus", "AM", "69096-270","04625309816", "389"
"Tomás", "Alves", "TomasRibeiroAlves@fleckens.hu", "4/17/1983", "M", "O+", "Avenida Wenceslau Braz 1982", "Poços de Caldas", "MG", "37706-000","56259487800", "45"
"Alice", "Gomes", "AliceRochaGomes@teleworm.us", "9/14/1983", "F", "A+", "Estrada da Luz 951", "Goiânia", "GO", "74691-600","27013808474", "231"
"Luis", "Pinto", "LuisRochaPinto@dayrep.com", "6/22/1961", "M", "A+", "Rua da Paz 1496", "Itaquaquecetuba", "SP", "08597-051","88701266764", "986"
"Arthur", "Dias", "ArthurGomesDias@armyspy.com", "12/10/1952", "M", "O+", "Rua Blancar do Vale Cordeiro 1795", "Teresina", "PI", "64035-440","80159897440", "91"
"Carlos", "Cunha", "CarlosCostaCunha@gustr.com", "4/28/1969", "M", "A+", "Rua Doutor Artur Cirilo Freire 358", "Sorocaba", "SP", "18080-180","24205382189", "98"
"Melissa", "Cardoso", "MelissaPintoCardoso@dayrep.com", "11/3/1981", "F", "A+", "Rua Vinte e Três 22", "Cuiabá", "MT", "78058-370","72902886454", "112"
"Rodrigo", "Rocha", "RodrigoSouzaRocha@fleckens.hu", "4/25/1950", "M", "A+", "Rua China 1005", "Itapira", "SP", "13972-265","70960991158", "122"
"Melissa", "Rocha", "MelissaSousaRocha@rhyta.com", "11/3/1980", "F", "B+", "Rua Nico Branco 1144", "Osasco", "SP", "06023-050","71604992476", "45"
"Livia", "Pereira", "LiviaAzevedoPereira@cuvox.de", "9/25/1982", "F", "B+", "Rua Manoel Abrahão 921", "Ribeirão Preto", "SP", "14021-180","91543097430", "45"
"Gabrielly", "Costa", "GabriellyAraujoCosta@fleckens.hu", "12/9/1944", "F", "A+", "Beco Eduardo Costa 329", "Três Rios", "RJ", "25815-605","71713350386", "231"
"Vitoria", "Cardoso", "VitoriaOliveiraCardoso@einrot.com", "9/14/1934", "F", "O+", "Rua Marcílio Dias 229", "Bagé", "RS", "96420-200","57564817887", "895"
"Kaua", "Correia", "KauaPereiraCorreia@superrito.com", "10/23/1949", "M", "O+", "Rua Quinta da Conraria 1208", "São Paulo", "SP", "05852-480","07246753613", "91"
